CustomerID,CustomerName,gender,birthDate,contactNumber,Region,email,organization,taxCode,debt,retailerId,modifiedDate,createdDate
KH06880,Tran Thi Bich Ngoc,True,08-05-1978,84524399318,Hai Phong,tranthibichngoc@example.com,Tap đoan XYZ,VN9516,8784.26,90,05-07-2024,03-11-2023
KH06881,Huynh Thi Thu Ha,False,01-01-1970,84946212516,Đa Nang,huynhthithuha@example.com,Tap đoan XYZ,VN9654,8539.13,1,29-02-2024,28-04-2023
KH06882,Vu Minh Quan,False,24-10-1994,84588275365,Đa Nang,vuminhquan@example.com,Cong ty TNHH ABC,VN8444,1421.17,27,29-12-2023,06-12-2023
KH06883,Pham Thi Thanh Huong,False,16-03-1980,84963806418,Đa Nang,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN7303,4092.55,100,14-09-2024,26-03-2023
KH06884,Nguyen Van An,True,25-04-1985,84147609995,Đa Nang,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN6018,8506.1,13,08-06-2024,17-05-2023
KH06885,Đo Hoang Anh,False,15-03-1973,84466237018,Ho Chi Minh,đohoanganh@example.com,Tap đoan XYZ,VN9924,916.31,38,13-09-2024,18-05-2023
KH06886,Cao Minh Tam,False,01-01-1970,84992686133,Đa Nang,caominhtam@example.com,Cong ty Co phan Tech Viet,VN9600,3097.48,93,01-01-2024,27-02-2023
KH06887,Đang Thi Hanh,False,01-01-1970,84420926392,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN9562,5921.22,73,01-01-2024,06-08-2023
KH06888,Tran Thi Bich Ngoc,False,01-01-1970,84919070590,Đa Nang,tranthibichngoc@example.com,Cong ty TNHH ABC,VN4319,1749.23,59,01-01-2024,01-01-2023
KH06889,Đo Hoang Anh,False,18-11-2004,84382075772,Hai Phong,đohoanganh@example.com,Tap đoan XYZ,VN6846,6956.59,1,01-01-2024,14-03-2023
KH06890,Đang Thi Hanh,True,14-05-1996,84725525174,Ha Noi,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN4397,9990.72,23,01-01-2024,18-10-2023
KH06891,Pham Thi Thanh Huong,False,20-09-1973,84778818503,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN2828,2002.66,33,01-01-2024,29-06-2023
KH06892,Cao Minh Tam,False,19-04-1972,84231023466,Đa Nang,caominhtam@example.com,Tap đoan XYZ,VN6046,4556.49,94,01-01-2024,17-10-2023
KH06893,Nguyen Van An,False,01-01-1970,84858131404,Ha Noi,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN8088,9785.92,16,01-01-2024,03-10-2023
KH06894,Tran Thi Bich Ngoc,False,01-01-1970,84856372959,Đa Nang,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN9232,369.28,86,21-09-2024,26-01-2023
KH06895,Tran Thi Bich Ngoc,True,01-01-1970,84317188929,Ho Chi Minh,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN4584,2184.65,74,28-12-2023,30-05-2023
KH06896,Cao Minh Tam,False,01-01-1970,84143790351,Ha Noi,caominhtam@example.com,Cong ty TNHH ABC,VN5478,1364.51,92,03-04-2024,25-02-2023
KH06897,Nguyen Van An,False,27-05-1977,84277354587,Can Tho,nguyenvanan@example.com,Tap đoan XYZ,VN4086,7899.93,5,30-10-2024,29-03-2023
KH06898,Đang Thi Hanh,False,01-01-1970,84715171797,Ha Noi,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN9180,8809.02,46,27-05-2024,26-01-2023
KH06899,Vu Minh Quan,False,28-05-2005,84311800909,Ho Chi Minh,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN2625,2753.6,61,01-01-2024,19-08-2023
KH06900,Pham Thi Thanh Huong,True,25-04-1991,84951343729,Đa Nang,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN2034,5442.28,3,18-09-2024,14-06-2023
KH06901,Vu Minh Quan,False,01-01-1970,84465570461,Ho Chi Minh,vuminhquan@example.com,Cong ty TNHH ABC,VN1610,6547.66,17,01-01-2024,03-11-2023
KH06902,Pham Thi Thanh Huong,False,01-01-1970,84883606603,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN3650,9890.27,20,01-01-2024,29-09-2023
KH06903,Bui Thi Lan,False,01-01-1970,84177655112,Ha Noi,buithilan@example.com,Cong ty TNHH ABC,VN4657,6022.08,64,16-03-2024,18-11-2023
KH06904,Bui Thi Lan,False,04-05-1973,84704112041,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN5593,5178.0,31,14-03-2024,10-10-2023
KH06905,Le Minh Hoang,True,01-01-1970,84182409998,Hai Phong,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN8141,9722.19,16,01-01-2024,10-09-2023
KH06906,Hoang Van Tien,False,01-01-1970,84391949582,Đa Nang,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN3365,6241.72,68,30-11-2024,08-08-2023
KH06907,Ngo Van Long,False,07-04-1987,84781980539,Ho Chi Minh,ngovanlong@example.com,Cong ty TNHH ABC,VN4604,9818.47,82,06-10-2024,19-02-2023
KH06908,Ngo Van Long,True,18-01-1982,84828171873,Ha Noi,ngovanlong@example.com,Tap đoan XYZ,VN3426,9742.37,26,01-01-2024,30-06-2023
KH06909,Pham Thi Thanh Huong,True,20-07-1988,84193608679,Ha Noi,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN8592,3651.16,63,01-01-2024,26-04-2023
KH06910,Bui Thi Lan,False,01-01-1970,84486841049,Ha Noi,buithilan@example.com,Tap đoan XYZ,VN6206,1463.62,47,18-12-2024,18-01-2023
KH06911,Cao Minh Tam,False,01-01-1970,84128539961,Ha Noi,caominhtam@example.com,Tap đoan XYZ,VN6248,1804.56,74,05-05-2024,23-01-2023
KH06912,Le Minh Hoang,False,01-01-1970,84329422112,Can Tho,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN4023,1486.76,78,18-01-2024,03-06-2023
KH06913,Đang Thi Hanh,True,12-12-1974,84989354419,Đa Nang,đangthihanh@example.com,Cong ty Co phan Tech Viet,VN4799,6642.62,71,01-01-2024,16-04-2023
KH06914,Ngo Van Long,False,01-01-1970,84423437802,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN5758,8223.33,65,01-01-2024,13-08-2023
KH06915,Bui Thi Lan,False,02-10-2001,84416109727,Đa Nang,buithilan@example.com,Cong ty TNHH ABC,VN7466,9700.62,28,11-10-2024,14-09-2023
KH06916,Vu Minh Quan,True,01-01-1970,84469271534,Ha Noi,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN8311,998.2,34,01-01-2024,23-12-2022
KH06917,Le Minh Hoang,False,01-01-1970,84707070805,Can Tho,leminhhoang@example.com,Doanh nghiep Hoa Binh,VN4933,3339.29,10,01-01-2024,01-05-2023
KH06918,Pham Thi Thanh Huong,False,01-01-1970,84271289967,Ha Noi,phamthithanhhuong@example.com,Doanh nghiep Hoa Binh,VN2658,787.39,4,01-01-2024,18-04-2023
KH06919,Hoang Van Tien,False,14-03-1991,84149061591,Ho Chi Minh,hoangvantien@example.com,Cong ty TNHH ABC,VN9948,191.85,20,04-05-2024,02-04-2023
KH06920,Tran Thi Bich Ngoc,True,31-07-1992,84571604819,Ha Noi,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN9508,9232.23,83,01-01-2024,12-06-2023
KH06921,Phan Thi Mai,False,01-01-1970,84822083809,Ha Noi,phanthimai@example.com,Cong ty TNHH ABC,VN2692,909.27,25,01-01-2024,13-10-2023
KH06922,Hoang Van Tien,False,02-11-2005,84506214222,Hai Phong,hoangvantien@example.com,Tap đoan XYZ,VN3899,7395.46,5,26-04-2024,11-09-2023
KH06923,Ngo Van Long,False,01-01-1970,84549481710,Hai Phong,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN1573,5215.68,62,01-01-2024,09-01-2023
KH06924,Ngo Van Long,False,13-10-1998,84399147782,Can Tho,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN3031,534.71,32,02-07-2024,27-10-2023
KH06925,Pham Thi Thanh Huong,False,01-01-1970,84921955268,Hai Phong,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN9388,4039.65,14,30-05-2024,01-07-2023
KH06926,Huynh Thi Thu Ha,False,31-10-1991,84265213726,Ha Noi,huynhthithuha@example.com,Tap đoan XYZ,VN9363,4673.6,85,01-01-2024,02-09-2023
KH06927,Tran Thi Bich Ngoc,False,01-01-1970,84719115418,Hai Phong,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN3071,7025.84,85,01-01-2024,31-12-2022
KH06928,Le Minh Hoang,False,01-01-1970,84522480110,Đa Nang,leminhhoang@example.com,Tap đoan XYZ,VN3350,3621.28,24,23-03-2024,07-03-2023
KH06929,Bui Thi Lan,True,01-01-1970,84694634292,Ho Chi Minh,buithilan@example.com,Cong ty TNHH ABC,VN8498,7077.03,48,02-12-2024,26-01-2023
KH06930,Phan Thi Mai,True,14-09-1980,84465278673,Đa Nang,phanthimai@example.com,Cong ty TNHH ABC,VN4412,429.94,79,05-11-2024,13-05-2023
KH06931,Phan Thi Mai,False,29-05-1999,84276520094,Can Tho,phanthimai@example.com,Cong ty Co phan Tech Viet,VN1720,8481.04,24,22-07-2024,21-02-2023
KH06932,Nguyen Van An,False,30-08-1978,84443091962,Ha Noi,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN2104,2881.17,91,01-01-2024,30-09-2023
KH06933,Đo Hoang Anh,False,24-09-1990,84562579747,Ha Noi,đohoanganh@example.com,Cong ty TNHH ABC,VN9638,2982.18,15,07-03-2024,19-07-2023
KH06934,Hoang Van Tien,False,24-09-1996,84901823816,Ha Noi,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN4523,3810.09,37,01-01-2024,08-10-2023
KH06935,Bui Thi Lan,False,02-09-1975,84354920153,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN4101,7433.08,19,25-02-2024,25-05-2023
KH06936,Cao Minh Tam,False,01-01-1970,84296786826,Ho Chi Minh,caominhtam@example.com,Cong ty TNHH ABC,VN3960,1487.3,21,01-01-2024,03-03-2023
KH06937,Đo Hoang Anh,False,30-04-1970,84317587243,Hai Phong,đohoanganh@example.com,Cong ty TNHH ABC,VN7615,8428.89,40,01-01-2024,21-10-2023
KH06938,Phan Thi Mai,False,25-05-1981,84589637953,Ha Noi,phanthimai@example.com,Cong ty Co phan Tech Viet,VN7815,7200.52,44,01-01-2024,20-06-2023
KH06939,Bui Thi Lan,False,01-01-1970,84637968664,Ha Noi,buithilan@example.com,Cong ty TNHH ABC,VN7942,8072.8,73,24-03-2024,13-08-2023
KH06940,Ngo Van Long,False,01-01-1970,84539839554,Can Tho,ngovanlong@example.com,Cong ty TNHH ABC,VN3598,8605.07,44,24-11-2024,30-12-2022
KH06941,Ly Thi Kim Chi,False,01-01-1970,84741199831,Đa Nang,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN9063,9374.93,47,13-05-2024,17-12-2023
KH06942,Le Minh Hoang,False,01-01-1970,84603631187,Hai Phong,leminhhoang@example.com,Tap đoan XYZ,VN5515,6184.24,20,12-06-2024,27-09-2023
KH06943,Hoang Van Tien,True,20-09-1988,84573464578,Đa Nang,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN6353,5458.22,32,01-01-2024,10-06-2023
KH06944,Pham Thi Thanh Huong,False,01-01-1970,84169742897,Ha Noi,phamthithanhhuong@example.com,Cong ty Co phan Tech Viet,VN2854,6120.41,23,26-02-2024,22-03-2023
KH06945,Ly Thi Kim Chi,True,01-01-1970,84452704450,Hai Phong,lythikimchi@example.com,Cong ty Co phan Tech Viet,VN9301,1677.99,37,29-09-2024,07-08-2023
KH06946,Bui Thi Lan,False,01-01-1970,84758700335,Hai Phong,buithilan@example.com,Tap đoan XYZ,VN2606,9391.4,12,01-01-2024,05-11-2023
KH06947,Nguyen Van An,False,01-01-1970,84818264631,Đa Nang,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN6960,18.22,24,01-01-2024,24-03-2023
KH06948,Ngo Van Long,False,01-01-1970,84290688781,Can Tho,ngovanlong@example.com,Tap đoan XYZ,VN5889,5683.57,76,01-01-2024,23-11-2023
KH06949,Bui Thi Lan,False,04-05-1988,84776727536,Ha Noi,buithilan@example.com,Cong ty TNHH ABC,VN8080,6458.62,61,10-05-2024,09-08-2023
KH06950,Bui Thi Lan,False,01-01-1970,84389166931,Can Tho,buithilan@example.com,Cong ty Co phan Tech Viet,VN2389,7404.1,37,03-09-2024,29-05-2023
KH06951,Hoang Van Tien,True,23-10-1989,84989415911,Can Tho,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN6024,3371.22,60,01-01-2024,27-12-2022
KH06952,Nguyen Van An,False,01-01-1970,84179455925,Đa Nang,nguyenvanan@example.com,Tap đoan XYZ,VN4544,5342.63,64,08-02-2024,12-12-2023
KH06953,Huynh Thi Thu Ha,False,24-05-1994,84338313392,Can Tho,huynhthithuha@example.com,Cong ty TNHH ABC,VN3913,4605.12,15,12-07-2024,29-08-2023
KH06954,Le Minh Hoang,False,01-01-1970,84224330604,Ho Chi Minh,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN6010,8722.92,83,01-01-2024,09-11-2023
KH06955,Đang Thi Hanh,True,01-01-1970,84800298944,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN9953,2223.95,12,01-01-2024,23-08-2023
KH06956,Phan Thi Mai,True,01-01-1970,84410494555,Ho Chi Minh,phanthimai@example.com,Cong ty TNHH ABC,VN9308,1398.48,27,08-12-2024,07-07-2023
KH06957,Ly Thi Kim Chi,True,01-01-1970,84910852059,Ho Chi Minh,lythikimchi@example.com,Tap đoan XYZ,VN5179,7456.06,55,01-01-2024,14-01-2023
KH06958,Đo Hoang Anh,True,01-01-1970,84522683810,Can Tho,đohoanganh@example.com,Doanh nghiep Hoa Binh,VN7393,3357.54,9,01-01-2024,10-10-2023
KH06959,Huynh Thi Thu Ha,False,01-01-1970,84880801415,Ho Chi Minh,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN7174,3612.3,73,01-01-2024,03-12-2023
KH06960,Nguyen Van An,False,08-02-1972,84269963617,Ha Noi,nguyenvanan@example.com,Cong ty TNHH ABC,VN9062,8968.39,75,01-01-2024,29-07-2023
KH06961,Tran Thi Bich Ngoc,False,01-01-1970,84167500308,Ha Noi,tranthibichngoc@example.com,Tap đoan XYZ,VN7528,1415.08,87,01-01-2024,26-07-2023
KH06962,Bui Thi Lan,True,17-06-2001,84239290892,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN9931,6204.34,86,11-05-2024,11-10-2023
KH06963,Tran Thi Bich Ngoc,True,04-05-1977,84967467608,Ha Noi,tranthibichngoc@example.com,Cong ty TNHH ABC,VN6301,9344.09,49,11-03-2024,14-10-2023
KH06964,Bui Thi Lan,True,19-04-1977,84451036927,Hai Phong,buithilan@example.com,Tap đoan XYZ,VN6307,2482.73,2,23-02-2024,29-01-2023
KH06965,Ngo Van Long,False,27-02-1995,84239303086,Đa Nang,ngovanlong@example.com,Cong ty Co phan Tech Viet,VN7766,7142.44,69,03-10-2024,10-02-2023
KH06966,Ngo Van Long,True,06-06-1972,84781916393,Ho Chi Minh,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN2912,4730.77,31,01-01-2024,16-12-2023
KH06967,Cao Minh Tam,True,08-12-2002,84811226900,Can Tho,caominhtam@example.com,Tap đoan XYZ,VN9023,2678.37,46,01-01-2024,19-06-2023
KH06968,Hoang Van Tien,False,01-01-1970,84735937873,Đa Nang,hoangvantien@example.com,Tap đoan XYZ,VN1683,1156.88,32,19-02-2024,05-12-2023
KH06969,Phan Thi Mai,False,01-01-1970,84689555627,Can Tho,phanthimai@example.com,Tap đoan XYZ,VN3561,1473.68,63,01-01-2024,19-12-2023
KH06970,Bui Thi Lan,True,01-01-1970,84579248027,Hai Phong,buithilan@example.com,Cong ty Co phan Tech Viet,VN9656,3171.64,57,01-01-2024,12-12-2023
KH06971,Tran Thi Bich Ngoc,False,25-10-2001,84556990523,Ha Noi,tranthibichngoc@example.com,Tap đoan XYZ,VN9023,9850.69,14,01-01-2024,09-09-2023
KH06972,Đo Hoang Anh,True,01-01-1970,84128421419,Đa Nang,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN3143,4224.47,76,01-01-2024,12-04-2023
KH06973,Ly Thi Kim Chi,True,01-01-1970,84150342525,Can Tho,lythikimchi@example.com,Cong ty TNHH ABC,VN1729,9964.66,63,01-01-2024,12-07-2023
KH06974,Huynh Thi Thu Ha,False,01-01-1970,84585952270,Hai Phong,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN6706,5371.68,45,01-01-2024,03-09-2023
KH06975,Tran Thi Bich Ngoc,True,01-01-1970,84619040474,Ha Noi,tranthibichngoc@example.com,Cong ty Co phan Tech Viet,VN3361,8922.94,75,01-01-2024,19-09-2023
KH06976,Bui Thi Lan,False,03-06-1971,84386684422,Can Tho,buithilan@example.com,Doanh nghiep Hoa Binh,VN7397,4385.95,72,01-01-2024,13-10-2023
KH06977,Vu Minh Quan,False,22-12-2001,84485765597,Can Tho,vuminhquan@example.com,Cong ty TNHH ABC,VN7424,4620.73,22,14-03-2024,11-04-2023
KH06978,Tran Thi Bich Ngoc,False,05-12-1988,84977485719,Hai Phong,tranthibichngoc@example.com,Cong ty TNHH ABC,VN4731,2086.71,3,01-01-2024,21-12-2023
KH06979,Đang Thi Hanh,False,22-03-1986,84321027456,Đa Nang,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN9259,5916.05,6,26-10-2024,28-04-2023
KH06980,Tran Thi Bich Ngoc,False,20-10-1984,84556126693,Hai Phong,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN8343,3833.71,59,01-01-2024,04-04-2023
KH06981,Le Minh Hoang,False,01-08-1994,84268592856,Can Tho,leminhhoang@example.com,Tap đoan XYZ,VN6786,3966.13,34,01-01-2024,22-12-2023
KH06982,Le Minh Hoang,True,09-07-1976,84154933121,Can Tho,leminhhoang@example.com,Cong ty TNHH ABC,VN2325,4508.79,13,01-01-2024,22-10-2023
KH06983,Ly Thi Kim Chi,False,26-07-1975,84553948616,Ho Chi Minh,lythikimchi@example.com,Tap đoan XYZ,VN6304,4179.71,62,04-02-2024,21-07-2023
KH06984,Đang Thi Hanh,False,01-01-1970,84602471371,Can Tho,đangthihanh@example.com,Cong ty TNHH ABC,VN3831,9971.55,58,01-01-2024,13-07-2023
KH06985,Pham Thi Thanh Huong,False,15-12-1976,84446802083,Ha Noi,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN8101,8666.59,4,01-01-2024,17-06-2023
KH06986,Vu Minh Quan,False,24-05-1985,84348646308,Ha Noi,vuminhquan@example.com,Cong ty Co phan Tech Viet,VN5371,6937.93,93,01-01-2024,24-05-2023
KH06987,Hoang Van Tien,False,06-12-1983,84595785032,Hai Phong,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN7272,3127.82,78,01-01-2024,20-03-2023
KH06988,Đo Hoang Anh,False,06-10-2000,84722477539,Đa Nang,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN5920,6735.61,40,01-01-2024,29-12-2022
KH06989,Tran Thi Bich Ngoc,True,01-01-1970,84165309981,Ha Noi,tranthibichngoc@example.com,Tap đoan XYZ,VN7401,9805.35,89,16-01-2024,06-03-2023
KH06990,Ly Thi Kim Chi,False,28-03-1983,84531679991,Ha Noi,lythikimchi@example.com,Cong ty TNHH ABC,VN3802,5008.25,61,23-01-2024,03-06-2023
KH06991,Pham Thi Thanh Huong,False,01-01-1970,84697933209,Ho Chi Minh,phamthithanhhuong@example.com,Cong ty TNHH ABC,VN3768,4237.11,95,01-01-2024,02-04-2023
KH06992,Hoang Van Tien,True,01-01-1970,84129712734,Can Tho,hoangvantien@example.com,Cong ty TNHH ABC,VN7407,805.16,96,25-04-2024,10-03-2023
KH06993,Tran Thi Bich Ngoc,True,01-01-1970,84774992064,Ha Noi,tranthibichngoc@example.com,Cong ty TNHH ABC,VN7920,5258.87,14,01-01-2024,31-12-2022
KH06994,Phan Thi Mai,True,01-01-1970,84139304097,Ho Chi Minh,phanthimai@example.com,Cong ty TNHH ABC,VN7620,1150.99,62,01-01-2024,09-05-2023
KH06995,Hoang Van Tien,False,01-01-1970,84309330994,Đa Nang,hoangvantien@example.com,Cong ty TNHH ABC,VN6523,694.66,65,01-01-2024,29-09-2023
KH06996,Đang Thi Hanh,False,15-09-1974,84139380811,Hai Phong,đangthihanh@example.com,Cong ty TNHH ABC,VN4062,4836.99,38,01-01-2024,23-02-2023
KH06997,Phan Thi Mai,True,02-12-1989,84133604545,Ho Chi Minh,phanthimai@example.com,Doanh nghiep Hoa Binh,VN3537,7908.32,47,16-02-2024,09-10-2023
KH06998,Bui Thi Lan,False,16-08-1992,84595251765,Đa Nang,buithilan@example.com,Tap đoan XYZ,VN3318,252.94,3,01-01-2024,14-10-2023
KH06999,Ly Thi Kim Chi,True,01-01-1970,84923067882,Đa Nang,lythikimchi@example.com,Doanh nghiep Hoa Binh,VN5747,4698.66,69,01-01-2024,24-03-2023
KH07000,Đang Thi Hanh,False,01-01-1970,84420002220,Đa Nang,đangthihanh@example.com,Tap đoan XYZ,VN4112,1264.27,1,23-12-2023,30-01-2023
KH07001,Tran Thi Bich Ngoc,False,03-06-1997,84383855134,Can Tho,tranthibichngoc@example.com,Cong ty TNHH ABC,VN8379,9660.17,39,25-09-2024,05-02-2023
KH07002,Nguyen Van An,False,12-06-1993,84230442915,Can Tho,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN5180,1577.22,46,01-01-2024,27-04-2023
KH07003,Huynh Thi Thu Ha,False,01-01-1970,84358763371,Đa Nang,huynhthithuha@example.com,Doanh nghiep Hoa Binh,VN8230,4494.98,73,27-08-2024,12-11-2023
KH07004,Vu Minh Quan,True,25-11-1997,84791138196,Can Tho,vuminhquan@example.com,Tap đoan XYZ,VN5575,5999.52,84,07-09-2024,13-01-2023
KH07005,Le Minh Hoang,False,24-09-1974,84655435708,Ha Noi,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN1122,9166.31,68,01-01-2024,30-08-2023
KH07006,Nguyen Van An,False,25-03-1992,84626573310,Hai Phong,nguyenvanan@example.com,Cong ty TNHH ABC,VN4462,1449.48,99,01-01-2024,03-06-2023
KH07007,Phan Thi Mai,True,01-01-1970,84764091281,Đa Nang,phanthimai@example.com,Doanh nghiep Hoa Binh,VN7532,1796.43,75,01-01-2024,02-05-2023
KH07008,Nguyen Van An,True,10-03-1981,84345720313,Ha Noi,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN8793,5542.85,44,17-01-2024,09-08-2023
KH07009,Pham Thi Thanh Huong,True,10-05-2004,84121191939,Đa Nang,phamthithanhhuong@example.com,Tap đoan XYZ,VN2585,6787.85,42,01-01-2024,15-05-2023
KH07010,Le Minh Hoang,False,01-01-1970,84275906508,Hai Phong,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN9369,6217.95,41,19-08-2024,24-07-2023
KH07011,Đo Hoang Anh,False,01-01-1970,84755938302,Ha Noi,đohoanganh@example.com,Cong ty Co phan Tech Viet,VN4826,6299.32,57,01-01-2024,18-09-2023
KH07012,Bui Thi Lan,False,01-01-1970,84254349050,Đa Nang,buithilan@example.com,Doanh nghiep Hoa Binh,VN5306,1453.26,13,01-01-2024,17-01-2023
KH07013,Phan Thi Mai,True,09-03-1991,84506879131,Ha Noi,phanthimai@example.com,Cong ty Co phan Tech Viet,VN6759,3825.02,11,25-03-2024,22-01-2023
KH07014,Phan Thi Mai,False,12-04-1979,84420464347,Ha Noi,phanthimai@example.com,Tap đoan XYZ,VN1659,339.16,100,04-12-2024,03-03-2023
KH07015,Hoang Van Tien,True,31-05-1985,84564512324,Hai Phong,hoangvantien@example.com,Tap đoan XYZ,VN8935,3638.33,43,04-03-2024,09-04-2023
KH07016,Hoang Van Tien,True,08-02-1980,84612733016,Hai Phong,hoangvantien@example.com,Cong ty Co phan Tech Viet,VN8387,7236.84,97,26-10-2024,22-04-2023
KH07017,Nguyen Van An,True,01-01-1970,84241842332,Can Tho,nguyenvanan@example.com,Doanh nghiep Hoa Binh,VN8339,2453.67,94,01-01-2024,13-07-2023
KH07018,Nguyen Van An,False,25-04-1986,84101783556,Ha Noi,nguyenvanan@example.com,Cong ty Co phan Tech Viet,VN3941,2896.96,94,12-04-2024,23-06-2023
KH07019,Le Minh Hoang,False,24-06-1995,84131588858,Hai Phong,leminhhoang@example.com,Cong ty Co phan Tech Viet,VN4451,4058.59,8,01-01-2024,28-05-2023
KH07020,Bui Thi Lan,False,02-01-1994,84373367557,Đa Nang,buithilan@example.com,Tap đoan XYZ,VN6902,82.17,58,01-01-2024,20-11-2023
KH07021,Đang Thi Hanh,False,15-08-1976,84997220082,Ho Chi Minh,đangthihanh@example.com,Doanh nghiep Hoa Binh,VN2848,8537.68,58,01-01-2024,02-06-2023
KH07022,Huynh Thi Thu Ha,True,20-02-1981,84747094296,Ha Noi,huynhthithuha@example.com,Cong ty Co phan Tech Viet,VN9240,4142.13,12,19-04-2024,03-04-2023
KH07023,Ngo Van Long,False,01-01-1970,84571754864,Ho Chi Minh,ngovanlong@example.com,Cong ty TNHH ABC,VN5980,1378.92,59,01-01-2024,29-01-2023
KH07024,Bui Thi Lan,False,01-01-1970,84597122178,Can Tho,buithilan@example.com,Cong ty TNHH ABC,VN9005,7186.01,88,12-06-2024,10-10-2023
KH07025,Hoang Van Tien,True,07-06-1980,84827276203,Can Tho,hoangvantien@example.com,Doanh nghiep Hoa Binh,VN8472,4034.6,51,01-01-2024,21-06-2023
KH07026,Pham Thi Thanh Huong,False,02-04-1989,84798648375,Đa Nang,phamthithanhhuong@example.com,Tap đoan XYZ,VN2545,7050.49,25,01-01-2024,14-08-2023
KH07027,Bui Thi Lan,True,30-01-2002,84723237441,Can Tho,buithilan@example.com,Cong ty Co phan Tech Viet,VN9287,5648.62,6,04-03-2024,17-01-2023
KH07028,Phan Thi Mai,False,13-09-2003,84239859917,Can Tho,phanthimai@example.com,Cong ty TNHH ABC,VN7684,5024.31,64,15-12-2024,25-10-2023
KH07029,Ngo Van Long,False,01-01-1970,84362292397,Ho Chi Minh,ngovanlong@example.com,Doanh nghiep Hoa Binh,VN5527,506.67,10,05-12-2024,03-08-2023
KH07030,Vu Minh Quan,False,11-06-1997,84920512909,Ha Noi,vuminhquan@example.com,Doanh nghiep Hoa Binh,VN6137,439.17,21,24-11-2024,22-11-2023
KH07031,Đang Thi Hanh,False,08-12-1972,84704934080,Đa Nang,đangthihanh@example.com,Cong ty TNHH ABC,VN6761,8499.05,49,02-02-2024,10-07-2023
KH07032,Hoang Van Tien,True,28-12-1999,84290972804,Ha Noi,hoangvantien@example.com,Cong ty TNHH ABC,VN2951,2990.77,40,15-10-2024,03-09-2023
KH07033,Tran Thi Bich Ngoc,False,01-01-1970,84911968488,Can Tho,tranthibichngoc@example.com,Doanh nghiep Hoa Binh,VN8082,4469.73,99,01-01-2024,24-08-2023
KH07034,Bui Thi Lan,True,01-01-1970,84379210914,Ho Chi Minh,buithilan@example.com,Tap đoan XYZ,VN8005,142.6,49,04-08-2024,17-08-2023
