orderId,orderDate,branchId,branchName,CustomerID,customerName,totalAmount,status,statusValue,productId,productCode,productName,isMaster,price,note
OD05964,18-03-2024,8,Chi nhánh Hồ Chí Minh,KH00044,Phan Thị Mai,52,Completed,0,1816,SP004,Nồi cơm điện,False,3172207,
OD05965,08-07-2024,5,Chi nhánh Hải Phòng,KH00736,Bùi Thị Lan,15,Pending,1,8959,SP003,Ghế văn phòng,False,2158575,Khuyến mãi đặc biệt
OD05966,20-03-2024,9,Chi nhánh Hồ Chí Minh,KH00049,Cao Minh Tâm,80,Cancelled,1,8995,SP003,Bàn làm việc,False,8391471,Hàng giảm giá
OD05967,01-03-2024,10,Chi nhánh Hồ Chí Minh,KH00284,Lý Thị Kim Chi,31,Pending,2,5782,SP005,Bàn làm việc,True,5636627,Hàng giảm giá
OD05968,02-04-2024,8,Chi nhánh Đà Nẵng,KH00511,Phạm Thị Thanh Hương,44,Completed,0,2598,SP003,Sách giáo khoa,True,8312146,Mua kèm giảm giá
OD05969,28-02-2024,10,Chi nhánh Hải Phòng,KH00095,Lý Thị Kim Chi,86,Completed,2,8701,SP003,Bàn làm việc,False,7369133,
OD05970,31-01-2024,10,Chi nhánh Hà Nội,KH00789,Cao Minh Tâm,12,Completed,0,1720,SP005,Nồi cơm điện,True,7211297,Hàng giảm giá
OD05971,13-02-2024,10,Chi nhánh Đà Nẵng,KH00315,Trần Thị Bích Ngọc,43,Completed,1,6282,SP004,Tủ lạnh,False,7181507,Khuyến mãi đặc biệt
OD05972,10-04-2024,9,Chi nhánh Hà Nội,KH00853,Đỗ Hoàng Anh,84,Pending,1,1128,SP005,Máy tính xách tay,False,858344,Hàng giảm giá
OD05973,22-02-2024,1,Chi nhánh Đà Nẵng,KH00920,Phan Thị Mai,35,Pending,0,3440,SP001,Sách giáo khoa,True,314833,Khuyến mãi đặc biệt
OD05974,20-01-2024,2,Chi nhánh Hải Phòng,KH00606,Trần Thị Bích Ngọc,86,Completed,1,9587,SP001,Nồi cơm điện,False,554077,Hàng giảm giá
OD05975,03-09-2024,10,Chi nhánh Hà Nội,KH00187,Đặng Thị Hạnh,61,Cancelled,0,6403,SP002,Máy tính xách tay,False,7030595,
OD05976,17-12-2024,9,Chi nhánh Đà Nẵng,KH00804,Hoàng Văn Tiến,75,Completed,2,4541,SP002,Tủ lạnh,False,6094559,Hàng giảm giá
OD05977,09-11-2024,7,Chi nhánh Hồ Chí Minh,KH00444,Đặng Thị Hạnh,33,Cancelled,2,1405,SP002,Nồi cơm điện,True,312387,Mua kèm giảm giá
OD05978,25-08-2024,7,Chi nhánh Hồ Chí Minh,KH00716,Phạm Thị Thanh Hương,39,Completed,0,9692,SP002,Điện thoại thông minh,False,1450125,Hàng giảm giá
OD05979,27-06-2024,4,Chi nhánh Hải Phòng,KH00267,Đặng Thị Hạnh,27,Pending,0,1812,SP003,Sách giáo khoa,True,388188,Mua kèm giảm giá
OD05980,27-09-2024,2,Chi nhánh Hà Nội,KH00011,Phan Thị Mai,53,Completed,2,4675,SP001,Bàn làm việc,False,7938153,Hàng giảm giá
OD05981,16-12-2024,6,Chi nhánh Hà Nội,KH00744,Phan Thị Mai,13,Completed,2,2879,SP001,Ghế văn phòng,False,5476888,Mua kèm giảm giá
OD05982,18-04-2024,8,Chi nhánh Hồ Chí Minh,KH00797,Bùi Thị Lan,6,Cancelled,0,9898,SP005,Sách giáo khoa,True,3637559,Hàng giảm giá
OD05983,21-10-2024,4,Chi nhánh Hà Nội,KH00878,Lê Minh Hoàng,64,Pending,0,1952,SP001,Ghế văn phòng,False,6689536,Mua kèm giảm giá
OD05984,23-03-2024,10,Chi nhánh Hồ Chí Minh,KH00228,Vũ Minh Quân,51,Cancelled,1,1758,SP001,Tủ lạnh,True,3575689,Hàng giảm giá
OD05985,03-05-2024,6,Chi nhánh Hồ Chí Minh,KH00764,Đặng Thị Hạnh,68,Cancelled,0,5079,SP004,Máy giặt,True,5091187,
OD05986,26-11-2024,1,Chi nhánh Hồ Chí Minh,KH00732,Đỗ Hoàng Anh,41,Completed,2,5350,SP004,Ghế văn phòng,True,7727884,Khuyến mãi đặc biệt
OD05987,30-01-2024,8,Chi nhánh Hà Nội,KH00115,Lý Thị Kim Chi,36,Completed,2,4187,SP005,Máy tính xách tay,False,5236988,
OD05988,03-11-2024,8,Chi nhánh Đà Nẵng,KH00707,Hoàng Văn Tiến,26,Completed,2,1425,SP004,Máy giặt,False,5447248,Mua kèm giảm giá
OD05989,08-04-2024,3,Chi nhánh Hà Nội,KH00696,Bùi Thị Lan,49,Cancelled,0,1891,SP003,Nồi cơm điện,False,5924922,Khuyến mãi đặc biệt
OD05990,12-05-2024,8,Chi nhánh Hải Phòng,KH00931,Đỗ Hoàng Anh,38,Completed,2,4668,SP003,Tủ lạnh,True,9836260,Hàng giảm giá
OD05991,17-07-2024,3,Chi nhánh Đà Nẵng,KH00334,Lý Thị Kim Chi,90,Completed,2,2794,SP003,Máy tính xách tay,True,9989386,Hàng giảm giá
OD05992,11-05-2024,6,Chi nhánh Hồ Chí Minh,KH00814,Cao Minh Tâm,98,Cancelled,1,9751,SP003,Nồi cơm điện,False,9361765,
OD05993,20-07-2024,5,Chi nhánh Hồ Chí Minh,KH00010,Phạm Thị Thanh Hương,6,Cancelled,2,5138,SP003,Đèn ngủ,True,5363637,Khuyến mãi đặc biệt
OD05994,14-09-2024,8,Chi nhánh Đà Nẵng,KH00375,Đặng Thị Hạnh,24,Completed,1,6407,SP002,Nồi cơm điện,False,7984951,Khuyến mãi đặc biệt
OD05995,17-06-2024,2,Chi nhánh Hà Nội,KH00656,Hoàng Văn Tiến,39,Pending,0,9330,SP003,Đèn ngủ,False,8084810,
OD05996,17-04-2024,3,Chi nhánh Đà Nẵng,KH00390,Đỗ Hoàng Anh,23,Pending,0,2833,SP002,Đèn ngủ,True,2413452,
OD05997,09-10-2024,5,Chi nhánh Hồ Chí Minh,KH00266,Đỗ Hoàng Anh,56,Pending,0,2177,SP002,Máy giặt,True,1471959,Mua kèm giảm giá
OD05998,19-02-2024,9,Chi nhánh Đà Nẵng,KH00663,Vũ Minh Quân,40,Pending,0,6192,SP001,Ghế văn phòng,True,7426025,Mua kèm giảm giá
OD05999,04-07-2024,3,Chi nhánh Hồ Chí Minh,KH00243,Ngô Văn Long,36,Completed,1,4097,SP003,Máy tính xách tay,True,5045558,Khuyến mãi đặc biệt
OD06000,30-06-2024,3,Chi nhánh Đà Nẵng,KH00146,Bùi Thị Lan,82,Completed,1,6206,SP004,Đèn ngủ,True,2633270,
OD06001,23-04-2024,4,Chi nhánh Hải Phòng,KH00154,Ngô Văn Long,61,Completed,1,8443,SP004,Tủ lạnh,True,4709768,Mua kèm giảm giá
OD06002,05-05-2024,4,Chi nhánh Hải Phòng,KH00154,Ngô Văn Long,6,Pending,2,7994,SP005,Máy tính xách tay,False,5718364,Mua kèm giảm giá
OD06003,31-07-2024,4,Chi nhánh Hồ Chí Minh,KH00645,Bùi Thị Lan,62,Pending,1,8420,SP001,Bàn làm việc,False,6585198,Khuyến mãi đặc biệt
OD06004,11-12-2024,8,Chi nhánh Đà Nẵng,KH00204,Phạm Thị Thanh Hương,85,Pending,1,9549,SP002,Tủ lạnh,False,3043069,
OD06005,19-08-2024,6,Chi nhánh Hà Nội,KH00559,Vũ Minh Quân,19,Pending,1,3079,SP002,Ghế văn phòng,True,265348,Khuyến mãi đặc biệt
OD06006,28-03-2024,9,Chi nhánh Hải Phòng,KH00018,Nguyễn Văn A,83,Pending,2,5582,SP002,Máy tính xách tay,True,6108468,
OD06007,22-05-2024,6,Chi nhánh Hồ Chí Minh,KH00727,Bùi Thị Lan,16,Pending,0,9537,SP003,Nồi cơm điện,False,8980805,Hàng giảm giá
OD06008,30-06-2024,7,Chi nhánh Đà Nẵng,KH00043,Phạm Thị Thanh Hương,98,Completed,1,2504,SP003,Bàn làm việc,False,6282152,Khuyến mãi đặc biệt
OD06009,30-11-2024,6,Chi nhánh Hồ Chí Minh,KH00064,Ngô Văn Long,86,Cancelled,0,8875,SP004,Điện thoại thông minh,False,5853386,Khuyến mãi đặc biệt
OD06010,23-09-2024,9,Chi nhánh Hà Nội,KH00316,Vũ Minh Quân,21,Pending,1,2958,SP001,Máy giặt,True,3762696,Mua kèm giảm giá
OD06011,31-07-2024,3,Chi nhánh Hải Phòng,KH00128,Hoàng Văn Tiến,46,Cancelled,0,7460,SP002,Điện thoại thông minh,False,5709856,Khuyến mãi đặc biệt
OD06012,18-04-2024,4,Chi nhánh Hà Nội,KH00535,Ngô Văn Long,21,Cancelled,0,7495,SP005,Đèn ngủ,True,1475840,Mua kèm giảm giá
OD06013,24-04-2024,9,Chi nhánh Hà Nội,KH00685,Bùi Thị Lan,61,Pending,2,2321,SP003,Sách giáo khoa,False,1408659,
OD06014,04-01-2024,2,Chi nhánh Đà Nẵng,KH00980,Phạm Thị Thanh Hương,91,Cancelled,2,5221,SP003,Bàn làm việc,True,1672577,Hàng giảm giá
OD06015,13-03-2024,10,Chi nhánh Hà Nội,KH00094,Đặng Thị Hạnh,98,Completed,1,6516,SP001,Điện thoại thông minh,False,77816,Mua kèm giảm giá
OD06016,16-02-2024,6,Chi nhánh Hồ Chí Minh,KH00238,Lê Minh Hoàng,52,Cancelled,2,6013,SP001,Bàn làm việc,False,8247826,Hàng giảm giá
OD06017,03-03-2024,1,Chi nhánh Hà Nội,KH00013,Nguyễn Văn A,52,Cancelled,0,8423,SP001,Điện thoại thông minh,False,6606512,Hàng giảm giá
OD06018,16-01-2024,1,Chi nhánh Hồ Chí Minh,KH00915,Lý Thị Kim Chi,33,Completed,0,4109,SP001,Điện thoại thông minh,True,2458396,Khuyến mãi đặc biệt
OD06019,12-03-2024,6,Chi nhánh Hồ Chí Minh,KH00878,Hoàng Văn Tiến,23,Pending,1,8455,SP003,Tủ lạnh,True,5973570,Mua kèm giảm giá
OD06020,27-11-2024,8,Chi nhánh Đà Nẵng,KH00441,Trần Thị Bích Ngọc,19,Pending,0,9815,SP004,Máy tính xách tay,False,9419619,Mua kèm giảm giá
OD06021,28-09-2024,5,Chi nhánh Hồ Chí Minh,KH00463,Huỳnh Thị Thu Hà,22,Completed,2,8769,SP004,Sách giáo khoa,True,959369,Khuyến mãi đặc biệt
OD06022,28-06-2024,8,Chi nhánh Hà Nội,KH00068,Đặng Thị Hạnh,12,Completed,2,6612,SP005,Nồi cơm điện,False,9834153,Hàng giảm giá
OD06023,13-01-2024,10,Chi nhánh Hải Phòng,KH00567,Lê Minh Hoàng,37,Pending,2,2485,SP002,Điện thoại thông minh,False,1662174,Mua kèm giảm giá
OD06024,05-02-2024,10,Chi nhánh Hồ Chí Minh,KH00978,Đỗ Hoàng Anh,23,Completed,1,5478,SP005,Nồi cơm điện,True,8273124,Mua kèm giảm giá
OD06025,28-05-2024,9,Chi nhánh Đà Nẵng,KH00304,Ngô Văn Long,70,Cancelled,1,2717,SP001,Tủ lạnh,True,4006326,Hàng giảm giá
OD06026,15-10-2024,9,Chi nhánh Hải Phòng,KH00926,Đỗ Hoàng Anh,86,Pending,1,2875,SP004,Điện thoại thông minh,True,597298,Mua kèm giảm giá
OD06027,26-12-2023,7,Chi nhánh Hải Phòng,KH00429,Đặng Thị Hạnh,9,Completed,1,6458,SP005,Nồi cơm điện,True,4789134,Khuyến mãi đặc biệt
OD06028,05-10-2024,8,Chi nhánh Hải Phòng,KH00551,Ngô Văn Long,100,Completed,0,5691,SP001,Máy giặt,True,2385413,Hàng giảm giá
OD06029,19-10-2024,2,Chi nhánh Hà Nội,KH00896,Hoàng Văn Tiến,93,Pending,1,6537,SP005,Máy giặt,True,9866107,Khuyến mãi đặc biệt
OD06030,05-06-2024,3,Chi nhánh Hà Nội,KH00078,Phan Thị Mai,24,Cancelled,1,9347,SP004,Sách giáo khoa,True,3977530,Hàng giảm giá
OD06031,14-06-2024,9,Chi nhánh Hà Nội,KH00336,Lê Minh Hoàng,12,Cancelled,1,3531,SP004,Ghế văn phòng,True,2998810,Khuyến mãi đặc biệt
OD06032,22-01-2024,7,Chi nhánh Hà Nội,KH00034,Ngô Văn Long,44,Cancelled,0,1772,SP005,Bàn làm việc,False,7763147,Mua kèm giảm giá
OD06033,29-09-2024,3,Chi nhánh Hà Nội,KH00106,Vũ Minh Quân,76,Pending,1,1471,SP003,Nồi cơm điện,True,7532760,Mua kèm giảm giá
OD06034,12-04-2024,1,Chi nhánh Đà Nẵng,KH00103,Hoàng Văn Tiến,14,Cancelled,2,9889,SP004,Sách giáo khoa,True,6602285,Mua kèm giảm giá
OD06035,04-03-2024,9,Chi nhánh Hà Nội,KH00432,Phạm Thị Thanh Hương,71,Completed,1,2735,SP003,Tủ lạnh,False,3646138,Khuyến mãi đặc biệt
OD06036,04-03-2024,5,Chi nhánh Hồ Chí Minh,KH00673,Bùi Thị Lan,20,Completed,2,8397,SP004,Bàn làm việc,True,9102086,Khuyến mãi đặc biệt
OD06037,18-03-2024,10,Chi nhánh Hà Nội,KH00956,Trần Thị Bích Ngọc,5,Completed,1,8275,SP005,Điện thoại thông minh,False,6562216,
OD06038,25-01-2024,5,Chi nhánh Hải Phòng,KH00052,Huỳnh Thị Thu Hà,70,Cancelled,1,9084,SP003,Bàn làm việc,True,2361352,Mua kèm giảm giá
OD06039,12-11-2024,6,Chi nhánh Đà Nẵng,KH00215,Đỗ Hoàng Anh,48,Cancelled,2,7417,SP002,Ghế văn phòng,False,9024965,Khuyến mãi đặc biệt
OD06040,14-04-2024,6,Chi nhánh Hồ Chí Minh,KH00001,Nguyễn Văn A,93,Cancelled,2,2542,SP002,Điện thoại thông minh,False,1689205,Khuyến mãi đặc biệt
OD06041,09-07-2024,5,Chi nhánh Hải Phòng,KH00570,Ngô Văn Long,58,Pending,0,6547,SP001,Ghế văn phòng,False,2638068,Hàng giảm giá
OD06042,17-02-2024,4,Chi nhánh Hồ Chí Minh,KH00491,Vũ Minh Quân,23,Pending,1,2942,SP003,Máy tính xách tay,False,1969447,
OD06043,20-05-2024,5,Chi nhánh Đà Nẵng,KH00393,Trần Thị Bích Ngọc,96,Pending,1,3679,SP004,Máy giặt,True,7446086,Khuyến mãi đặc biệt
OD06044,27-10-2024,7,Chi nhánh Hồ Chí Minh,KH00593,Ngô Văn Long,49,Pending,2,9244,SP003,Máy giặt,True,4527807,
OD06045,09-05-2024,10,Chi nhánh Hồ Chí Minh,KH00667,Vũ Minh Quân,40,Completed,1,4107,SP001,Ghế văn phòng,False,2264601,Hàng giảm giá
OD06046,14-08-2024,2,Chi nhánh Hồ Chí Minh,KH00266,Cao Minh Tâm,24,Pending,2,3471,SP003,Đèn ngủ,True,6788594,Khuyến mãi đặc biệt
OD06047,03-06-2024,8,Chi nhánh Đà Nẵng,KH00288,Đặng Thị Hạnh,16,Cancelled,0,1367,SP001,Máy tính xách tay,False,2666073,Khuyến mãi đặc biệt
OD06048,18-04-2024,8,Chi nhánh Hồ Chí Minh,KH00978,Vũ Minh Quân,77,Completed,0,8287,SP002,Ghế văn phòng,False,9486932,Hàng giảm giá
OD06049,08-03-2024,4,Chi nhánh Hồ Chí Minh,KH00943,Bùi Thị Lan,30,Pending,1,4073,SP003,Bàn làm việc,True,7823515,Khuyến mãi đặc biệt
OD06050,15-04-2024,10,Chi nhánh Hải Phòng,KH00764,Phạm Thị Thanh Hương,70,Pending,2,5824,SP005,Nồi cơm điện,True,5257552,Mua kèm giảm giá
OD06051,09-01-2024,10,Chi nhánh Hà Nội,KH00776,Bùi Thị Lan,70,Completed,2,1194,SP003,Điện thoại thông minh,True,3881561,
OD06052,12-10-2024,10,Chi nhánh Hà Nội,KH00461,Ngô Văn Long,95,Cancelled,2,4716,SP001,Nồi cơm điện,True,154420,Khuyến mãi đặc biệt
OD06053,11-11-2024,1,Chi nhánh Đà Nẵng,KH00168,Đỗ Hoàng Anh,77,Cancelled,0,1214,SP001,Nồi cơm điện,True,3859191,
OD06054,05-06-2024,7,Chi nhánh Hà Nội,KH00569,Ngô Văn Long,20,Cancelled,0,6087,SP001,Ghế văn phòng,True,1746563,Mua kèm giảm giá
OD06055,25-04-2024,9,Chi nhánh Hà Nội,KH00820,Đặng Thị Hạnh,16,Pending,1,9314,SP002,Tủ lạnh,True,8188236,Khuyến mãi đặc biệt
OD06056,01-09-2024,5,Chi nhánh Hồ Chí Minh,KH00947,Đỗ Hoàng Anh,38,Pending,2,3386,SP002,Điện thoại thông minh,False,968863,
OD06057,19-07-2024,4,Chi nhánh Hải Phòng,KH00605,Đỗ Hoàng Anh,47,Pending,0,7003,SP005,Đèn ngủ,True,5144881,Mua kèm giảm giá
OD06058,11-09-2024,9,Chi nhánh Hải Phòng,KH00276,Lý Thị Kim Chi,31,Cancelled,1,4016,SP002,Bàn làm việc,True,7600512,Khuyến mãi đặc biệt
OD06059,04-12-2024,5,Chi nhánh Đà Nẵng,KH00878,Huỳnh Thị Thu Hà,70,Pending,1,1103,SP001,Điện thoại thông minh,False,7457951,Hàng giảm giá
OD06060,07-08-2024,9,Chi nhánh Hồ Chí Minh,KH00955,Hoàng Văn Tiến,38,Cancelled,1,9099,SP001,Tủ lạnh,False,801126,Khuyến mãi đặc biệt
OD06061,26-08-2024,1,Chi nhánh Hồ Chí Minh,KH00658,Vũ Minh Quân,50,Completed,0,5069,SP004,Máy tính xách tay,False,6797552,Mua kèm giảm giá
OD06062,12-08-2024,1,Chi nhánh Đà Nẵng,KH00676,Ngô Văn Long,94,Pending,0,7298,SP002,Máy tính xách tay,True,6712588,Khuyến mãi đặc biệt
OD06063,29-01-2024,2,Chi nhánh Hà Nội,KH00259,Cao Minh Tâm,51,Pending,2,8564,SP004,Máy giặt,False,3877506,Mua kèm giảm giá
OD06064,13-04-2024,2,Chi nhánh Đà Nẵng,KH00728,Cao Minh Tâm,87,Pending,2,9992,SP003,Đèn ngủ,True,8642651,Khuyến mãi đặc biệt
OD06065,18-04-2024,2,Chi nhánh Hà Nội,KH00145,Huỳnh Thị Thu Hà,44,Pending,0,7120,SP004,Nồi cơm điện,True,8871527,
OD06066,11-10-2024,5,Chi nhánh Đà Nẵng,KH00166,Bùi Thị Lan,67,Cancelled,0,9521,SP003,Máy tính xách tay,False,8607394,Mua kèm giảm giá
OD06067,07-11-2024,3,Chi nhánh Hà Nội,KH00610,Đặng Thị Hạnh,12,Pending,1,3467,SP004,Máy giặt,True,4797056,
OD06068,02-12-2024,5,Chi nhánh Hải Phòng,KH00252,Huỳnh Thị Thu Hà,9,Cancelled,0,3848,SP001,Máy giặt,False,6037335,
OD06069,20-05-2024,2,Chi nhánh Đà Nẵng,KH00899,Phạm Thị Thanh Hương,21,Completed,1,2081,SP005,Máy tính xách tay,True,1516266,
OD06070,21-09-2024,1,Chi nhánh Đà Nẵng,KH00790,Phan Thị Mai,26,Completed,1,9784,SP001,Máy tính xách tay,False,7089802,
OD06071,28-02-2024,1,Chi nhánh Hải Phòng,KH00210,Lý Thị Kim Chi,22,Completed,1,5152,SP001,Điện thoại thông minh,False,2477547,Hàng giảm giá
OD06072,10-07-2024,2,Chi nhánh Hà Nội,KH00451,Huỳnh Thị Thu Hà,84,Completed,0,9559,SP005,Máy tính xách tay,True,2037119,Hàng giảm giá
OD06073,27-10-2024,8,Chi nhánh Hồ Chí Minh,KH00858,Huỳnh Thị Thu Hà,24,Cancelled,2,3467,SP001,Đèn ngủ,True,1132383,
OD06074,06-02-2024,10,Chi nhánh Hồ Chí Minh,KH00529,Lê Minh Hoàng,95,Pending,2,2581,SP005,Máy giặt,False,7930582,Hàng giảm giá
OD06075,09-04-2024,4,Chi nhánh Hà Nội,KH00843,Lý Thị Kim Chi,78,Pending,2,9234,SP004,Ghế văn phòng,True,4960883,Hàng giảm giá
OD06076,30-08-2024,4,Chi nhánh Hà Nội,KH00201,Đặng Thị Hạnh,20,Cancelled,1,3576,SP001,Máy tính xách tay,True,5269414,Khuyến mãi đặc biệt
OD06077,19-08-2024,9,Chi nhánh Hải Phòng,KH00477,Hoàng Văn Tiến,82,Cancelled,1,1658,SP002,Ghế văn phòng,False,3521492,Khuyến mãi đặc biệt
OD06078,24-08-2024,4,Chi nhánh Hà Nội,KH00237,Huỳnh Thị Thu Hà,82,Pending,1,9542,SP005,Nồi cơm điện,False,8722357,Hàng giảm giá
OD06079,03-01-2024,8,Chi nhánh Hà Nội,KH00021,Đặng Thị Hạnh,50,Pending,2,5697,SP004,Ghế văn phòng,False,6800537,Hàng giảm giá
OD06080,16-09-2024,7,Chi nhánh Hà Nội,KH00740,Nguyễn Văn A,100,Cancelled,2,3599,SP004,Máy giặt,True,5708835,
OD06081,10-07-2024,4,Chi nhánh Hồ Chí Minh,KH00037,Lê Minh Hoàng,94,Pending,2,6246,SP001,Máy giặt,False,1558591,Khuyến mãi đặc biệt
OD06082,25-09-2024,5,Chi nhánh Hải Phòng,KH00865,Bùi Thị Lan,34,Completed,0,1374,SP002,Điện thoại thông minh,True,8633853,Hàng giảm giá
OD06083,10-09-2024,1,Chi nhánh Hồ Chí Minh,KH00485,Trần Thị Bích Ngọc,10,Completed,0,8370,SP005,Máy giặt,True,2577265,
OD06084,28-07-2024,5,Chi nhánh Hồ Chí Minh,KH00680,Đỗ Hoàng Anh,45,Completed,2,7829,SP004,Điện thoại thông minh,False,3743455,Hàng giảm giá
OD06085,13-10-2024,9,Chi nhánh Hà Nội,KH00266,Vũ Minh Quân,79,Pending,0,2893,SP003,Máy giặt,True,9725007,Mua kèm giảm giá
OD06086,26-03-2024,3,Chi nhánh Hà Nội,KH00183,Cao Minh Tâm,63,Cancelled,2,4305,SP003,Máy tính xách tay,True,9265512,Khuyến mãi đặc biệt
OD06087,24-09-2024,3,Chi nhánh Đà Nẵng,KH00735,Vũ Minh Quân,89,Completed,1,4091,SP003,Nồi cơm điện,True,9038935,
OD06088,11-12-2024,2,Chi nhánh Hải Phòng,KH00950,Nguyễn Văn A,25,Cancelled,0,4215,SP002,Ghế văn phòng,False,8944275,Khuyến mãi đặc biệt
OD06089,26-01-2024,10,Chi nhánh Hà Nội,KH00711,Đặng Thị Hạnh,28,Pending,0,3399,SP001,Máy giặt,False,9104274,Mua kèm giảm giá
OD06090,14-12-2024,3,Chi nhánh Hồ Chí Minh,KH00352,Lê Minh Hoàng,36,Completed,1,6758,SP001,Sách giáo khoa,True,9173812,Khuyến mãi đặc biệt
OD06091,31-07-2024,5,Chi nhánh Hà Nội,KH00404,Hoàng Văn Tiến,14,Completed,0,2956,SP002,Sách giáo khoa,True,925420,Mua kèm giảm giá
OD06092,08-03-2024,10,Chi nhánh Hà Nội,KH00993,Bùi Thị Lan,52,Completed,0,3245,SP001,Bàn làm việc,False,4951557,Hàng giảm giá
OD06093,26-11-2024,9,Chi nhánh Đà Nẵng,KH00295,Trần Thị Bích Ngọc,84,Cancelled,2,6827,SP004,Tủ lạnh,False,6325625,Mua kèm giảm giá
OD06094,10-07-2024,6,Chi nhánh Hà Nội,KH00841,Trần Thị Bích Ngọc,26,Completed,1,5389,SP003,Sách giáo khoa,True,6960909,Khuyến mãi đặc biệt
OD06095,27-04-2024,2,Chi nhánh Đà Nẵng,KH00027,Hoàng Văn Tiến,92,Cancelled,2,6636,SP002,Nồi cơm điện,True,7273543,Khuyến mãi đặc biệt
OD06096,12-04-2024,10,Chi nhánh Hà Nội,KH00543,Huỳnh Thị Thu Hà,71,Cancelled,1,2698,SP005,Nồi cơm điện,False,5184725,Hàng giảm giá
OD06097,03-10-2024,2,Chi nhánh Hà Nội,KH00077,Vũ Minh Quân,40,Pending,1,3048,SP003,Máy tính xách tay,True,5018639,Khuyến mãi đặc biệt
OD06098,28-10-2024,9,Chi nhánh Hồ Chí Minh,KH00180,Đặng Thị Hạnh,14,Pending,2,3710,SP002,Tủ lạnh,False,2609287,Hàng giảm giá
OD06099,14-12-2024,3,Chi nhánh Hải Phòng,KH00512,Phạm Thị Thanh Hương,49,Cancelled,1,9471,SP001,Bàn làm việc,False,9669601,Khuyến mãi đặc biệt
OD06100,13-09-2024,7,Chi nhánh Hồ Chí Minh,KH00520,Lý Thị Kim Chi,70,Pending,0,3741,SP005,Sách giáo khoa,False,8512572,Khuyến mãi đặc biệt
OD06101,03-06-2024,6,Chi nhánh Hồ Chí Minh,KH00328,Lê Minh Hoàng,4,Completed,1,9105,SP003,Ghế văn phòng,True,2405095,Khuyến mãi đặc biệt
OD06102,12-08-2024,2,Chi nhánh Hà Nội,KH00640,Bùi Thị Lan,53,Cancelled,1,6455,SP002,Ghế văn phòng,True,4192562,Mua kèm giảm giá
OD06103,27-04-2024,1,Chi nhánh Hà Nội,KH00812,Bùi Thị Lan,49,Cancelled,1,2587,SP002,Bàn làm việc,False,5912203,Hàng giảm giá
OD06104,27-06-2024,9,Chi nhánh Hải Phòng,KH00729,Lê Minh Hoàng,6,Cancelled,1,3955,SP005,Nồi cơm điện,True,8555832,Khuyến mãi đặc biệt
OD06105,13-08-2024,8,Chi nhánh Hải Phòng,KH00215,Cao Minh Tâm,62,Pending,0,4067,SP002,Tủ lạnh,True,360072,Hàng giảm giá
OD06106,17-08-2024,1,Chi nhánh Hà Nội,KH00633,Đặng Thị Hạnh,19,Completed,1,4674,SP004,Máy giặt,True,6576839,Mua kèm giảm giá
OD06107,17-08-2024,7,Chi nhánh Hà Nội,KH00489,Huỳnh Thị Thu Hà,35,Completed,2,9668,SP003,Điện thoại thông minh,False,7792745,
OD06108,26-01-2024,6,Chi nhánh Hải Phòng,KH00877,Trần Thị Bích Ngọc,87,Completed,0,7670,SP004,Bàn làm việc,False,4646621,Khuyến mãi đặc biệt
OD06109,16-06-2024,9,Chi nhánh Hồ Chí Minh,KH00429,Phạm Thị Thanh Hương,35,Completed,0,4037,SP005,Nồi cơm điện,False,9209224,Hàng giảm giá
OD06110,12-12-2024,7,Chi nhánh Hồ Chí Minh,KH00427,Huỳnh Thị Thu Hà,31,Cancelled,1,6799,SP003,Bàn làm việc,True,4724579,
OD06111,26-03-2024,2,Chi nhánh Hà Nội,KH00704,Phạm Thị Thanh Hương,57,Cancelled,0,2487,SP003,Tủ lạnh,False,1551326,Mua kèm giảm giá
OD06112,26-04-2024,10,Chi nhánh Hải Phòng,KH00135,Huỳnh Thị Thu Hà,100,Cancelled,2,1910,SP003,Nồi cơm điện,False,6431022,Hàng giảm giá
OD06113,11-08-2024,5,Chi nhánh Hà Nội,KH00527,Đặng Thị Hạnh,94,Completed,2,3208,SP001,Tủ lạnh,True,260353,Khuyến mãi đặc biệt
OD06114,02-06-2024,6,Chi nhánh Đà Nẵng,KH00262,Đặng Thị Hạnh,93,Cancelled,0,2708,SP001,Đèn ngủ,False,6025887,Khuyến mãi đặc biệt
OD06115,13-10-2024,9,Chi nhánh Hà Nội,KH00674,Cao Minh Tâm,10,Cancelled,2,7593,SP005,Bàn làm việc,False,4146751,Hàng giảm giá
